,user_id,date,time,name,country,device_os,marketing_campaign
154,751ff00a-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 01:20:50,Dr. Gaetano Nohlmans B.A.,DE,iOS,social_media_advertising
155,789de638-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 14:12:11,Gregory Caldwell,US,Web,influencer_marketing
156,844e9ebe-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 11:02:32,Jan-Peter Klemt,DE,Android,social_media_advertising
157,7fc3dbe8-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 02:57:04,Jolanda Cianciolo,IT,Android,influencer_marketing
158,7ebb9bd2-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 18:47:14,Fabricio Cristóbal Benavides Cabeza,ES,Android,email_marketing
159,81a30be6-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 22:57:37,Sig.ra Antonia Aulenti,IT,Android,email_marketing
160,76049e62-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 10:42:14,Eutimio Alcázar Dávila,ES,Android,social_media_advertising
161,5f10cdc0-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 02:50:12,Bautista Villa Bayón,ES,Web,
162,66dd5654-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 22:44:31,Rosalva Pla,ES,Android,influencer_marketing
163,76118aaa-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 17:54:53,Liliana Letta,IT,iOS,
164,7b6686c2-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 23:28:02,Carla Beasley,US,Android,social_media_advertising
165,84d92656-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 13:26:05,Tatiana Cusano,IT,iOS,social_media_advertising
166,6bf3f4e0-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 09:39:54,Erica Evans,US,Web,email_marketing
167,5ebe8f7e-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 09:54:43,Jenny Bermudez Peláez,ES,iOS,email_marketing
168,6d9af730-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 17:31:58,Febe Calatayud Manjón,ES,Android,social_media_advertising
169,5ffbe2f6-683b-11ee-aca7-8699b86be788,2010-05-16,2023-11-18 18:29:23,Sig.ra Erika Bettin,IT,iOS,
170,7b4b2e2c-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 21:17:01,Moreno Tovar Palomo,ES,Android,social_media_advertising
171,7accc1d6-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 12:36:21,Dariusz Mende,DE,Android,social_media_advertising
172,7ff43a7c-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 00:01:21,Cindy Röhricht,DE,iOS,social_media_advertising
173,71a41e24-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 22:34:29,Yolanda del Porras,ES,iOS,social_media_advertising
174,6f169088-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 07:45:21,Iolanda Fusani,IT,Android,social_media_advertising
175,796026bc-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 06:32:05,Trudel Hering,DE,Android,social_media_advertising
176,6175b558-683b-11ee-aca7-8699b86be788,2010-05-17,2023-11-18 10:27:48,Ruggiero Nadi-Gaito,IT,iOS,email_marketing
177,7de9cd78-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 19:21:41,Aurora Borgia,IT,iOS,social_media_advertising
178,678aed5a-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 03:29:09,Balduino Pelayo Piquer,ES,iOS,social_media_advertising
179,724ea4e8-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 02:41:27,Diane Jäntsch,DE,Android,email_marketing
180,718108d0-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 01:49:55,Lázaro del Garmendia,ES,iOS,social_media_advertising
181,718897a8-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 21:21:08,Diane Walker,US,Android,email_marketing
182,804ad30a-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 03:44:58,Elodia Verdú Priego,ES,Android,influencer_marketing
183,6d3e5b42-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 06:28:32,Teófilo Cazorla Tapia,ES,Android,social_media_advertising
184,6f46fd9a-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 03:08:49,Karen Houston,US,iOS,social_media_advertising
185,69c0d490-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 10:44:52,Gerónimo Echevarría,ES,iOS,
186,7dad4416-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 07:17:34,Epifanio Villa Quintana,ES,Android,
187,64dc4c8e-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 09:26:55,Rossana Peano,IT,Android,social_media_advertising
188,7c27e402-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 08:31:07,Paolo Heser B.Eng.,DE,iOS,social_media_advertising
189,6cbe8d04-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 22:15:42,Dionisio Torrents Mesa,ES,Android,
190,64903858-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 01:13:43,Marisela Marianela Méndez Fernandez,ES,iOS,
191,64eb20ba-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 17:03:19,Eric Morgan,US,Android,email_marketing
192,8735c10c-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 14:34:11,Tullio Andreotti,IT,iOS,social_media_advertising
193,617d3ddc-683b-11ee-aca7-8699b86be788,2010-05-17,2023-11-18 05:54:59,Janna Zirme,DE,Android,influencer_marketing
194,63549268-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 20:13:44,Wigbert Segebahn,DE,iOS,social_media_advertising
195,86b02eac-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 17:52:34,Mohamed Mena Céspedes,ES,Android,
196,72fc4dd2-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 13:15:49,Rebecca Jackson,US,iOS,
197,7b8ce330-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 01:45:56,Ruth Lasa Duran,ES,Web,social_media_advertising
198,631a2560-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 03:16:52,Valeska Hein-Klingelhöfer,DE,iOS,
199,87fe211a-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 03:13:08,Giorgia Villadicani,IT,Android,social_media_advertising
